plate,experiment,Wells,row,col,readtime,date_ster,date_germ,date_inoc,date_process,transfer_h,strain1_od,strain2_od,strain1,strain2,plant,plate_filled_with,Type,light_lx,temp_dn,MS,MES,pH,notes,Incubator_germ,Incubator_growth
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G10,G,10,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,MIX,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0103,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G11,G,11,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,MIX,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0104,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G12,G,12,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,MIX,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0105,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H01,H,1,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,MOCK,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0106,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H02,H,2,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,MOCK,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0107,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H03,H,3,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,MOCK,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0108,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H04,H,4,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,MOCK,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0109,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H05,H,5,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,MOCK,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0110,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H06,H,6,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,MOCK,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0111,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H07,H,7,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,MIX,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0112,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H08,H,8,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,MIX,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0113,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H09,H,9,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,MIX,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0114,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H10,H,10,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,MIX,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0115,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H11,H,11,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,MIX,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0116,4thfloor,2ndfloor
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H12,H,12,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,3,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,MIX,110,23_23,0.5,0.5,5.8,Strain 2 was innoculated incorectly. N2C3_Crim = abs 0.003 and WCS_NEON = 0.0117,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A01,A,1,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A02,A,2,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A03,A,3,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A04,A,4,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A05,A,5,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A06,A,6,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A07,A,7,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A08,A,8,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A09,A,9,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A10,A,10,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A11,A,11,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A12,A,12,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B01,B,1,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B02,B,2,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B03,B,3,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B04,B,4,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B05,B,5,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B06,B,6,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B07,B,7,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B08,B,8,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B09,B,9,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B10,B,10,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B11,B,11,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B12,B,12,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C01,C,1,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C02,C,2,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C03,C,3,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C04,C,4,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C05,C,5,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C06,C,6,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C07,C,7,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C08,C,8,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C09,C,9,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C10,C,10,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C11,C,11,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C12,C,12,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D01,D,1,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D02,D,2,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D03,D,3,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D04,D,4,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D05,D,5,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,N2C3-_crim,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D06,D,6,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,NA,NA,NA,NA,NA,NOPLANT,,NA,110,23_23,0.5,0.5,5.8,Not enough media to fill these wells,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D07,D,7,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D08,D,8,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D09,D,9,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D10,D,10,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,WCS365-_neon,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D11,D,11,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,NA,NA,NA,NA,NA,NOPLANT,,NA,110,23_23,0.5,0.5,5.8,Not enough media to fill these wells,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D12,D,12,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,NA,NA,NA,NA,NA,NOPLANT,,NA,110,23_23,0.5,0.5,5.8,Not enough media to fill these wells,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E01,E,1,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E02,E,2,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E03,E,3,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E04,E,4,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E05,E,5,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E06,E,6,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E07,E,7,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E08,E,8,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E09,E,9,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E10,E,10,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E11,E,11,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E12,E,12,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F01,F,1,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F02,F,2,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F03,F,3,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F04,F,4,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F05,F,5,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F06,F,6,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,WCS365-_neon,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F07,F,7,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F08,F,8,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F09,F,9,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F10,F,10,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F11,F,11,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F12,F,12,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,N2C3-_crim,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G01,G,1,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G02,G,2,7,2024-02-07,2024-02-09,2024-02-14,2024-02-21,6,0.001,0.001,MOCK,MOCK,col0,,Priority,110,23_23,0.5,0.5,5.8,Plant Plate dropped on way to scanner no plant score,4thfloor,2ndfloor
